source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
5153903550531435520,44.47587171164295,-16.192418781784507,36.73403835987121,24.45180188065467,19.4933799442299,12.892606,14.289349,11.725606
5087087775100755456,56.729403093247114,-22.9063046777175,36.733537336482144,-345.37619653239346,-477.4374311754168,14.152827,15.97547,12.871129
2033432960432393344,298.2562573147272,30.667360387054018,36.73346248994189,2.774332380115888,-20.61809347487611,20.669863,,
2559743131948470272,22.679070707736653,2.609463050590975,36.73319698587564,-131.64543549939776,-188.53602049781387,14.978694,17.15041,13.633585
6034755850675869312,252.86829640548726,-25.46083788335295,36.73030657346541,70.94861629678074,-115.551565626052,10.150089,11.138187,9.1627445
6401461910728172672,322.0198375952452,-65.18140402470141,36.72968638268155,-18.244262265918593,-216.97984906795062,16.07949,18.726603,14.651752
4051606378878066816,277.3425911907704,-27.9739421471244,36.72708475204,-67.38113030217872,-448.3427111318179,8.937142,9.602519,8.155106
6701127929363497856,303.2061430378361,-31.50793977048531,36.72628665442011,185.15503572339534,-415.6281694996972,13.631791,15.49375,12.343277
5648784147831837696,134.31303657389307,-27.796120769569015,36.72383402192305,-418.6493762763205,214.53572872731843,14.042816,15.785101,12.785511
808270896163473920,149.83657630240822,43.83947827911241,36.722516603060804,-100.49907557948774,-220.2180525730501,12.854988,14.452416,11.628653
6201178377303387648,227.2420619591715,-34.76097694309882,36.72225817250502,-383.3585378861553,-188.90332030482068,15.7617445,18.245615,14.368029
2746378702413952768,357.9363376701116,6.969944648494131,36.72188851110681,-38.97089486135095,-289.6885640073652,12.317973,13.699781,11.109361
4059937855159985536,261.4704877887581,-27.87998140363759,36.71431429443803,-14.890864303372787,1.413052518811631,20.284883,20.590942,19.240717
3369088315397965056,94.91731984859116,16.013183191034816,36.71399928594962,-15.288879481892318,-14.624992267434187,6.479757,6.754801,6.0294075
37431537635219712,55.626009549892096,12.519732313100475,36.7120555212867,752.7962275554678,-1405.5691580398347,12.011498,13.114006,10.956299
4521553488334149888,286.72560728611677,23.905298128832804,36.7091225290912,-99.29333369483975,317.1085741186579,13.718778,15.302182,12.5030575
4359813987844212096,258.68348277284036,-8.336922342134763,36.70437622523779,-82.21320667618585,137.7300545533483,12.2173815,13.403808,11.136552
4128848956112011264,255.21145373528782,-19.60495143590423,36.703940804934646,-117.42911963027308,-65.83588527436717,13.06139,14.693581,11.827989
4181867308017304576,296.1334619146092,-15.293111667452097,36.702834485569745,107.30301461806641,-118.30098882008022,12.032405,13.212555,10.948465
890234402772937472,109.28941000905314,33.091284230187455,36.698541004396674,-58.18487431904374,-173.27695191063464,6.789341,7.0981674,6.3101106
2783518418493208832,16.374680731131065,15.389173981217013,36.69810567392651,7.73391088734728,-199.03874753766436,8.768527,9.335024,8.0555725
2078105327586616832,295.4406576655644,43.74984698238942,36.69789206230443,61.28025598457954,72.54504365450298,17.48251,17.147041,15.944439
865653961340899584,113.47479985440779,22.389920610770506,36.69677980645687,937.2840919049194,-598.122404739869,14.710612,16.616068,13.411319
3479243059623564160,177.50931688454114,-31.658886901532664,36.69186502989646,-57.1084936425649,19.921220091191465,16.969004,20.204779,15.464152
6337402439146474368,224.28972056224615,-4.344303978479652,36.689967875680765,-98.81252296107542,-160.62875098015252,16.189167,18.109844,14.7498255
5971718993629647232,252.97933593393776,-36.33323514838834,36.68895529056065,-18.59280145590202,8.80764233927588,19.481321,20.402418,18.267422
5858547872368742528,195.8991818498221,-65.47253764881037,36.68329776544828,-60.38571419628958,55.53493446458401,12.230873,13.625186,11.055887
2063583390317759616,309.66860250565605,38.63423619183838,36.6832144674078,201.04334260493755,-192.9834556521834,6.6131997,6.923569,6.1303244
3066712069318056832,126.21754653095665,-3.683933191068588,36.68314382020774,-200.5856289602552,-16.70147045872093,15.1485615,17.4928,13.698184
4002350285065884032,183.608479850279,24.58902940235111,36.680663039049314,11.566876265612061,-371.3476829553293,11.247916,12.421057,10.170869
5237048997789472256,170.68696084168195,-65.55495194859523,36.68048550096658,94.93914650941318,-102.90962388021914,18.02725,21.228376,16.469135
4068805042760273536,266.2826174603057,-23.332051248486394,36.67952338680207,-22.356006604944334,8.622166076345364,19.269196,19.946867,17.420126
3548426598985862912,175.30628411454572,-16.03050809649118,36.678975822651076,-80.62021447603045,122.17900226363112,14.788533,16.833431,13.461444
6225341450996268288,223.97872153442833,-27.127393088181968,36.67849206721888,-103.87526042290636,-22.7461630904596,8.665944,9.209243,7.968077
1440964624481230464,264.98183000127415,65.00211100930424,36.67793685519853,-21.716394953819385,106.89118691620624,8.124461,8.595571,7.4898114
3520548825260557312,187.07707523924697,-16.9108488312403,36.67661052503557,-558.2842582511713,45.11330886724258,9.115568,9.654028,8.419146
5027726757224513536,16.80653181333637,-32.42990302588197,36.67262842489497,-8.871309181361841,-170.26202496946257,15.595865,,
4966732174307663360,34.49069476431599,-35.60415805145208,36.67215885708312,420.48297345003056,281.33768296423614,11.816176,13.080263,10.69743
362677900447403520,13.99239071752606,34.07958970264599,36.670984928766536,134.28886642623294,25.63937552851958,13.793482,15.355321,12.587205
3415503442849782528,78.5649663927834,22.716344839063286,36.670649666976026,188.13713241718924,43.28859646345794,13.2121935,14.730391,12.014724
4150826170635895424,272.3888966900681,-12.039803997082611,36.67037428368036,67.01213342118248,-206.81582063796134,9.851076,10.712901,8.9425955
6655901408341207552,282.0652029669771,-50.304728577667724,36.664525592313275,55.8184586136599,-177.75989155081675,12.990427,14.487766,11.798025
6414282147589248000,272.2790258764848,-76.22397315366109,36.660893906248276,7.198644308983887,-150.5699180005142,13.255747,15.331779,11.914998
2472387757755767168,20.20486324930595,-7.684891010585258,36.66074645307786,-2.81556624892925,-119.80184753445639,17.322405,20.365776,15.8025875
514142567849992832,38.781382328365204,63.24073165197153,36.65970389056541,533.2270469272908,-390.6769978766898,15.690943,18.171446,14.29336
4357347401011753088,247.67729892754718,-3.9882452804224213,36.659691884593755,-165.79355908653446,-23.482403637683337,14.396293,15.5887375,12.957761
6781861563497231232,315.07803887059447,-32.61061949871738,36.65821655066178,-73.9652692036518,-70.07855236300341,15.734098,18.084337,14.3514385
5906668758979808640,226.05001290097877,-46.49620862700565,36.657744698524034,-297.19812855721534,-13.23652066988399,11.760301,12.910071,10.69559
220989197096055040,52.68941572208075,34.01200058890383,36.65443101768253,497.88231773774044,-1499.3112796933915,12.035498,12.980215,11.070039
935525039066950528,123.05932964943239,51.90617337140224,36.65114147435572,-115.40051646825253,-206.01711730770882,9.667258,10.432862,8.816163
4252052571253070208,282.1591663182944,-7.783207335984406,36.647559360662164,-3.385869117801358,-6.692114136771675,20.451477,20.248652,18.076344
204358907633155840,70.40451819316198,42.116606972149675,36.64702967075256,534.6309373780439,-414.946302794463,7.111868,7.4320216,6.6123075
4305742411175213824,286.0137692693579,5.658930047683201,36.645983554533345,-16.274308218364016,3.488839420412535,20.219831,,
3662657851291101824,203.56716451636058,-0.3140518501525216,36.645227019632614,-236.7429135068159,16.556039122049224,8.366751,8.679489,7.5930734
4681579571719845632,62.14808409717044,-59.52734775760776,36.6428159335519,-84.40310707772346,-118.85765656922105,9.234282,9.9235735,8.435066
2596004578755944448,337.77740945832846,-15.58366505856256,36.63845197995519,132.16361366326896,-197.0727945581829,12.238113,13.556847,11.107178
4749000765741778176,44.34937534836115,-48.844308200477066,36.63803981427541,197.7304465091041,-167.40222300574294,13.5122175,15.199718,12.268973
1351956512512484480,253.6904651272502,38.492055329587515,36.63590480423582,13.960779727892053,-326.8239930990029,16.584612,16.906092,16.091442
5383848123807499520,170.3476557297254,-40.41515617538779,36.63488932583178,-329.1651942244479,40.01394667860386,12.7150955,14.128776,11.53817
3685363487960149376,195.06722140740052,-2.7047529866853868,36.63284831988292,-806.6896290331395,7.3649486608907715,9.298451,9.991239,8.4913
3815775943655043072,164.09301702182697,4.262392145880542,36.63160234276632,56.02798763749867,-99.14308208252457,11.747459,13.0332775,10.625025
2890783233848206208,90.3561123036127,-32.42064069345308,36.630835564195706,49.84396746097632,152.99299592874428,12.0548725,13.6386795,10.82793
4008018301867181952,178.74036883190794,28.736230934735044,36.62968405887111,191.3794566280824,-299.87619861988117,9.860474,10.717742,8.949801
4777373903814124032,70.8074140002084,-54.59430996088695,36.62918559675795,51.15353022541802,-198.7113098047448,7.4228473,7.7978764,6.874695
5730445043924684288,136.02266190472218,-15.921955111362445,36.62811926386295,-109.02683115446254,-32.51169097470306,11.753754,13.03037,10.634353
1789325333051362432,316.8534923753142,19.84724261376027,36.62667399438912,353.54416266767953,-138.62764645567052,11.648649,12.812945,10.577217
5500909385897323264,94.89807018934644,-52.82595146215097,36.62452427373907,53.70930010701811,208.45455747602875,18.240715,21.020845,16.683825
2221538268690877312,317.51556915490136,66.2500251981029,36.62417983922211,77.50307964995059,-122.449637623678,14.045511,15.850039,12.772227
4230094705509739904,304.6898980921147,-0.6576084147330267,36.62274460230693,-205.98118803928435,-66.12097560568894,10.256057,11.241716,9.271683
2078105327586616704,295.4405011995344,43.748033732525535,36.62243432284707,50.702294635770265,75.32518012433262,7.762319,8.142781,7.2053423
5936491976788877824,256.07683103053347,-51.43269514254966,36.61826117810604,-146.78025612347113,-19.6469569025166,11.864471,13.250527,10.701347
930068265936597632,125.45628620401955,45.53161239678007,36.61748656982759,-358.1701368199713,-462.2604545109948,17.837559,21.241705,16.285383
2741783362285662592,1.6107219109755764,4.652202217122045,36.617142171952224,322.5293416661017,-234.08403112615014,16.999481,20.249622,15.496897
2417456431710276096,2.0681073974691007,-14.82454115485891,36.6167237202517,-14.370812417608159,-11.23964768233958,6.8955975,7.1977396,6.4209495
5770356083360945152,189.3222137277914,-84.56353236281694,36.6154292134225,-134.3135963612599,-2.6533319071879875,13.12704,14.612065,11.654036
6213644842005175424,231.00700974106405,-27.30833759217461,36.61401565464262,-4.861510917315406,-46.75613240516365,12.4829855,13.731379,11.083652
4966732139948504192,34.48891905031135,-35.61558110863293,36.613442364187925,420.87098526646895,279.19369319375306,10.820553,11.874574,9.799017
4514579354818664704,286.2597588648714,17.675216592846503,36.611760713866786,8.531992966864633,-171.21437001864194,16.42833,19.211905,14.972885
1584200684290386304,183.9300372459748,62.738367135428,36.61120862518356,-545.4364973324872,-85.71019520177954,13.443699,14.896512,12.268353
3094290054327367168,120.59355045268761,3.337110091341309,36.61053015816239,-403.19796827775485,-380.9280968279645,12.454006,13.945316,11.252072
3956837478702437632,194.2199985090916,23.49740550636691,36.609657902485516,70.26587579751336,4.0971440337138905,12.656846,14.071532,11.480264
1774059610530845056,327.28166274218853,18.327537799303858,36.60956355907146,171.83929098905796,205.03346238400525,15.087506,17.164534,13.758264
4143776239543076864,270.4085959525627,-17.676606684846472,36.60945482729499,-0.048329506727726755,-3.2639571248947936,19.736391,,
802677749236996224,153.7998022366454,39.5382016944974,36.60204366985962,48.547734454329,139.9528548899085,10.04568,10.800039,9.017718
5072067381112863104,46.5074324064378,-26.796786495646103,36.60050187660036,52.47193458792809,-294.33528552562643,16.605566,19.419117,15.129368
4756622820871136640,88.52668206109783,-63.08733521413005,36.59805980354583,148.12947974893987,550.1431518420596,4.344005,4.8738585,3.666384
4815192671404177280,71.40848439195314,-42.54705100629721,36.597658646859934,-266.2954405397271,354.1236699457322,15.697677,15.904707,15.336406
2985445481282657024,81.75790817262407,-13.463762428608618,36.596983100735,-81.33655162037894,-36.01959889189564,14.890906,17.152494,13.4914465
5270366708365507968,118.47637328342155,-70.36917872594573,36.59563855785007,-61.420124995507095,52.78562193796529,11.18549,12.268265,10.15055
6528104828246692864,352.3437092816573,-46.78306130691273,36.59494357646853,663.368789164597,-238.74427432523203,12.813872,14.334871,11.607649
3709422000670924416,193.47563272999633,6.7633138367981775,36.593540386551524,-231.84572477623323,93.53804872775594,8.005061,8.44179,7.396278
3132301476972621184,101.86488894398167,5.406468003736196,36.5919998707183,56.77419563039852,-303.17950990869224,12.3802,13.945358,11.166424
4845219818562383488,60.8796537444428,-37.89057748048899,36.590327712255295,531.0422743286924,456.62354904643314,13.382928,14.996986,12.157349
4372709335095064448,267.9843164608822,1.7055703720586528,36.58821629479667,-33.09005108173018,-16.4706689566852,14.27465,16.194603,12.974217
1637446836968370176,259.5987788122066,68.04120059961592,36.58312972504713,-171.13898936089979,-285.4324953902472,15.583369,17.883627,14.192224
1893177917146753408,330.67689397398647,28.298886945544663,36.58283783431395,387.5965518385842,-107.8896905709416,12.636959,14.069054,11.463244
4042117009369634304,269.9134391669175,-34.49835023819963,36.58211970402089,-27.062968732685228,10.358162824087891,19.521708,19.730848,18.096638
1241547437501423872,221.0499718985492,22.18584989908376,36.576788403936014,2.060882577131217,118.44312022881434,9.415511,10.102097,8.616541
5837746491063380352,193.61793294764428,-74.50234382027642,36.57354103986819,-199.2988672607219,-1.579644756816499,11.020928,12.135652,9.972565
6703245382605547520,276.1382980764171,-49.653543337273064,36.57350585000894,32.65850672858665,-149.8220096857798,6.3106174,6.599984,5.848539
5904539176758763520,221.2859873042985,-49.91801264819215,36.57337077566114,-665.2116578029803,-390.3202405363452,8.120681,8.602421,7.4740686
1253928453825900032,214.04685973033122,23.390690510758333,36.5715230034765,-110.24636182466301,-170.45884874363895,11.077071,12.140917,10.052046
4120556581169858560,267.0110950792093,-18.31736693335886,36.570528432916696,-19.02947032151569,4.253490604593494,20.490158,21.043463,19.266453
